id,title_en,company_name,country,location_area,geo_point,created_date_year,created_date_month,created_date_month,created_date_day,created_date_day,created_date_iso_year,created_date_iso_year,created_date_iso_week,created_date_iso_week,created_dt_year,created_dt_month,created_dt_day,created_dt_iso_year,created_dt_iso_week,category_labels_clean,created_date_month,created_date_month,created_date_day,created_date_day,created_date_iso_year,created_date_iso_year,created_date_iso_week,created_date_iso_week,category_label_en,avg_salary,country_norm
5292480197,Guitar Repair Tech - Guitar Center,Guitar Center,USA,US > Texas > Gregg County > Judson,"(32.550888, -94.741692)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,64538.420000000006,us
5382475365,Sales Executive,The N2 Company,USA,US > Vermont > Chittenden County > Burlington,"(44.477602, -73.222446)",2025,9,9,3,3,2025,2025,36,36,2025,9,3,2025,36,sales jobs,9,9,3,3,2025,2025,36,36,Sales Jobs,42625.12,us
5292480376,Luthier - Base Pay  Commissions,Guitar Center,USA,US > Texas > Smith County > Tyler,"(32.3284, -95.303599)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,51221.22,us
5379776360,Automotive Inspector Contractor,OPENLANE,USA,US > Illinois > Madison County > Collinsville,"(38.684941, -89.982791)",2025,9,9,2,2,2025,2025,36,36,2025,9,2,2025,36,trade construction jobs,9,9,2,2,2025,2025,36,36,Trade & Construction Jobs,70174.22,us
5304559955,"Nursing Assistant, Certified, Long Term Care (LTC) - Canistota - FT Night",Good Samaritan,USA,US > South Dakota > Minnehaha County > Valley Springs,"(43.577554, -96.484258)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,58521.079999999994,us
5243459561,New Graduate RN - Registered Nurse - Sioux Falls,Sanford Health,USA,US > South Dakota > Minnehaha County > Sioux Falls,"(43.523466, -96.731626)",2025,6,6,10,10,2025,2025,24,24,2025,6,10,2025,24,graduate jobs,6,6,10,10,2025,2025,24,24,Graduate Jobs,87337.97,us
5404991750,Social Worker,Complete Care at Barn Hill,USA,US > New Jersey > Sussex County > Fredon,"(41.057564, -74.783978)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,64480.0,us
5371814398,Physical Therapist Supervisor,Sanford Health,USA,US > Minnesota > Nobles County > Adrian,"(43.614004, -95.800054)",2025,8,8,28,28,2025,2025,35,35,2025,8,28,2025,35,healthcare nursing jobs,8,8,28,28,2025,2025,35,35,Healthcare & Nursing Jobs,98770.11,us
5371814377,Physical Therapist Supervisor,Sanford Health,USA,US > Iowa > Dickinson County > Spirit Lake,"(43.41942, -95.13288)",2025,8,8,28,28,2025,2025,35,35,2025,8,28,2025,35,healthcare nursing jobs,8,8,28,28,2025,2025,35,35,Healthcare & Nursing Jobs,89177.15999999999,us
5292480375,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Cherokee County > Jacksonville,"(31.95006, -95.2575)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,59298.27,us
5304561531,"Nursing Assistant, Certified, Long Term Care (LTC)",Good Samaritan,USA,US > South Dakota > Kingsbury County > Erwin,"(44.501741, -97.415819)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,47626.920000000006,us
5322522437,"RN Inpatient Medical Specialty- Behavioral Health Straight Nights, Straight Weekends",Sanford Health,USA,US > North Dakota > Emmons County > Hazelton,"(46.49852, -100.311135)",2025,7,7,25,25,2025,2025,30,30,2025,7,25,2025,30,healthcare nursing jobs,7,7,25,25,2025,2025,30,30,Healthcare & Nursing Jobs,94665.06,us
5245449039,RN - Med/Surg/Ortho - Full Time Straight Weekends,Sanford Health,USA,US > Minnesota > Beltrami County > Nebish,"(47.872852, -94.906559)",2025,6,6,11,11,2025,2025,24,24,2025,6,11,2025,24,healthcare nursing jobs,6,6,11,11,2025,2025,24,24,Healthcare & Nursing Jobs,66615.1,us
5269755071,LPN Long Term Care (LTC),Good Samaritan,USA,US > South Dakota > Sanborn County > Letcher,"(43.891347, -98.155396)",2025,6,6,26,26,2025,2025,26,26,2025,6,26,2025,26,healthcare nursing jobs,6,6,26,26,2025,2025,26,26,Healthcare & Nursing Jobs,69724.8,us
5329624036,"Radiation Therapist - Bemidji, MN - FT",Sanford Health,USA,US > Minnesota > Beltrami County > Durand,"(47.735485, -94.91523)",2025,7,7,31,31,2025,2025,31,31,2025,7,31,2025,31,healthcare nursing jobs,7,7,31,31,2025,2025,31,31,Healthcare & Nursing Jobs,76191.41,us
5416986741,CT Tech,The Staff Pad,USA,US > Montana > Lewis and Clark County > Helena,"(46.528988, -112.12251)",2025,9,9,27,27,2025,2025,39,39,2025,9,27,2025,39,healthcare nursing jobs,9,9,27,27,2025,2025,39,39,Healthcare & Nursing Jobs,279066.53,us
5394438121,"Director, Nursing Inpatient",Sanford Health,USA,US > Minnesota > Hubbard County > Park Rapids,"(46.945006, -95.05717)",2025,9,9,11,11,2025,2025,37,37,2025,9,11,2025,37,healthcare nursing jobs,9,9,11,11,2025,2025,37,37,Healthcare & Nursing Jobs,126950.27,us
5376951381,Automotive Inspector Contractor,OPENLANE,USA,US > Missouri > Jackson County > Kansas City,"(39.103789, -94.587677)",2025,8,8,31,31,2025,2025,35,35,2025,8,31,2025,35,trade construction jobs,8,8,31,31,2025,2025,35,35,Trade & Construction Jobs,73494.9,us
5186857653,Registered Nurse (RN),Complete Care West Caldwell,USA,US > New Jersey > Essex County > Caldwell,"(40.85502, -74.27784)",2025,5,5,7,7,2025,2025,19,19,2025,5,7,2025,19,healthcare nursing jobs,5,5,7,7,2025,2025,19,19,Healthcare & Nursing Jobs,92560.0,us
5292481088,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Henderson County > Malakoff,"(32.183606, -96.014407)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,36806.74,us
5406625246,Part Time Veterinarian,Lap of Love,USA,US > New York > Dutchess County > Arlington,"(41.701643, -73.91528)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,part time jobs,9,9,19,19,2025,2025,38,38,Part time Jobs,94555.52999999998,us
5405071712,Mobile Veterinarian,Lap of Love,USA,US > California > Orange County > Santa Ana,"(33.78729, -117.84403)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,healthcare nursing jobs,9,9,18,18,2025,2025,38,38,Healthcare & Nursing Jobs,123359.77,us
5381320653,Night Shift Nursing Supervisor RN,Complete Care at Heritage LLC,USA,US > Maryland > Baltimore County > Baltimore > Highlandtown,"(39.28068, -76.53798)",2025,9,9,3,3,2025,2025,36,36,2025,9,3,2025,36,healthcare nursing jobs,9,9,3,3,2025,2025,36,36,Healthcare & Nursing Jobs,48500.0,us
5292481014,Guitar Technician - Base Pay  Commissions,Guitar Center,USA,US > Texas > Rusk County > Price,"(32.097798, -94.940533)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,45958.35,us
5167121808,Registered Nurse (RN) Supervisor,Complete Care at Park Place Center,USA,US > New Jersey > Middlesex County > Monmouth Junction,"(40.392613, -74.544614)",2025,4,4,28,28,2025,2025,18,18,2025,4,28,2025,18,healthcare nursing jobs,4,4,28,28,2025,2025,18,18,Healthcare & Nursing Jobs,91520.0,us
5292480878,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Henderson County > Poynor,"(32.076006, -95.59495)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,49828.44999999999,us
5362853629,(RN) Registered Nurse or (LPN) Licensed Practical Nurse,Complete Care at Barn Hill,USA,US > New Jersey > Sussex County > Fredon,"(41.057564, -74.783978)",2025,8,8,21,21,2025,2025,34,34,2025,8,21,2025,34,healthcare nursing jobs,8,8,21,21,2025,2025,34,34,Healthcare & Nursing Jobs,75920.0,us
5414987451,"Local MedSurg RN Job in Edmond, Oklahoma",Gifted Healthcare,USA,US > Oklahoma > Canadian County > Yukon,"(35.497479, -97.732941)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,healthcare nursing jobs,9,9,26,26,2025,2025,39,39,Healthcare & Nursing Jobs,32127.42,us
5292479055,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Upshur County > Indian Rock,"(32.670845, -94.880539)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,53660.19,us
5390276102,"Program Director → $5,000 Sign-on Bonus!",Ombudsman Educational Services,USA,US > Illinois > DeKalb County > Waterman,"(41.770132, -88.772233)",2025,9,9,8,8,2025,2025,37,37,2025,9,8,2025,37,teaching jobs,9,9,8,8,2025,2025,37,37,Teaching Jobs,89206.77,us
5292479186,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Smith County > Mt Sylvan,"(32.5308, -95.40348)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,52055.24,us
5292480450,Luthier - Base Pay  Commissions,Guitar Center,USA,US > Texas > Henderson County > Chandler,"(32.263063, -95.500599)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,50288.99,us
5292480512,Luthier - Guitar Center,Guitar Center,USA,US > Texas > Anderson County > Frankston Lake,"(31.8666, -95.49552)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,58607.09,us
5292620965,Luthier - Guitar Center,Guitar Center,USA,US > Texas > Rusk County > Minden,"(32.160558, -94.805344)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,56708.88999999999,us
5298718406,Psychiatrist,Talkiatry,USA,US > New York > New York City > Manhattan > Grand Central,"(40.75284, -73.97528)",2025,7,7,11,11,2025,2025,28,28,2025,7,11,2025,28,healthcare nursing jobs,7,7,11,11,2025,2025,28,28,Healthcare & Nursing Jobs,194728.1,us
5404907033,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Summit County > Montrose,"(41.15604, -81.63774)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,51969.13,us
5401213785,Occupational Therapy Assistant - Home Health (PRN),The Staff Pad,USA,US > Montana > Lewis and Clark County > East Helena,"(46.588345, -111.917963)",2025,9,9,16,16,2025,2025,38,38,2025,9,16,2025,38,healthcare nursing jobs,9,9,16,16,2025,2025,38,38,Healthcare & Nursing Jobs,83708.95,us
5298717269,Psychiatrist,Talkiatry,USA,US > Indiana > Marion County > West Indianapolis,"(39.768333, -86.158056)",2025,7,7,11,11,2025,2025,28,28,2025,7,11,2025,28,healthcare nursing jobs,7,7,11,11,2025,2025,28,28,Healthcare & Nursing Jobs,167792.16,us
5404907097,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Wayne County > West Salem,"(40.951289, -82.119001)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,49763.579999999994,us
5292480872,Guitar Technician - Guitar Center,Guitar Center,USA,US > Texas > Smith County > Emerald Bay,"(32.131059, -95.368728)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,58172.36000000001,us
5404907054,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Cuyahoga County > Maple Heights,"(41.41215, -81.55656)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,55938.11000000001,us
5383363168,Licensed Mental Health Clinical Supervisor: Mobile Response and Stabilization Services (MRSS),Applewood Centers,USA,US > Ohio > Huron County > Monroeville,"(41.242226, -82.70225)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,healthcare nursing jobs,9,9,4,4,2025,2025,36,36,Healthcare & Nursing Jobs,54671.69999999999,us
5292479259,Guitar Technician - Base Pay  Commissions,Guitar Center,USA,US > Texas > Upshur County > Gilmer,"(32.758865, -94.984566)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,45609.27,us
5405071757,Veterinarian - Doctor of Veterinary Medicine,Lap of Love,USA,US > Pennsylvania > Allegheny County > Pittsburgh,"(40.445052, -79.978494)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,healthcare nursing jobs,9,9,18,18,2025,2025,38,38,Healthcare & Nursing Jobs,114216.51,us
5298718400,Psychiatrist,Talkiatry,USA,US > Virginia > Chesapeake City > South Norfolk,"(36.8466, -76.2855)",2025,7,7,11,11,2025,2025,28,28,2025,7,11,2025,28,healthcare nursing jobs,7,7,11,11,2025,2025,28,28,Healthcare & Nursing Jobs,184941.04999999996,us
5405071727,Veterinarian - Doctor of Veterinary Medicine,Lap of Love,USA,US > Michigan > Washtenaw County > Loch Alpine,"(42.267057, -83.728088)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,customer services jobs,9,9,18,18,2025,2025,38,38,Customer Services Jobs,89666.84000000001,us
5404264623,(RN) Registered Nurse or (LPN) Licensed Practical Nurse,Complete Care at Barn Hill,USA,US > New Jersey > Sussex County > Fredon,"(41.057564, -74.783978)",2025,9,9,17,17,2025,2025,38,38,2025,9,17,2025,38,healthcare nursing jobs,9,9,17,17,2025,2025,38,38,Healthcare & Nursing Jobs,75920.0,us
5377421057,"Senior Nursing Assistant, Certified, Long Term Care (LTC) - FT Day",Good Samaritan,USA,US > South Dakota > Turner County > Hurley,"(43.277838, -97.116412)",2025,9,9,1,1,2025,2025,36,36,2025,9,1,2025,36,healthcare nursing jobs,9,9,1,1,2025,2025,36,36,Healthcare & Nursing Jobs,67985.16,us
5292480565,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Wood County > Mineola,"(32.678646, -95.478253)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,52640.93,us
5304560242,"Nursing Assistant, Certified, Long Term Care (LTC)",Good Samaritan,USA,US > South Dakota > Turner County > Marion,"(43.418818, -97.278408)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,48640.02,us
5108940594,Licensed Practical Nurse LPN - Sign on,Glendale Care & Rehab,USA,US > Wisconsin > Milwaukee County > Glendale,"(43.14114, -87.94368)",2025,3,3,24,24,2025,2025,13,13,2025,3,24,2025,13,healthcare nursing jobs,3,3,24,24,2025,2025,13,13,Healthcare & Nursing Jobs,36699.8,us
5304560121,"Nursing Assistant, Certified, Long Term Care (LTC)",Good Samaritan,USA,US > South Dakota > Kingsbury County > Oldham,"(44.22477, -97.31101)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,47147.98,us
5344023425,RN Evening Supervisor,Complete Care at Hagerstown LLC,USA,US > Maryland > Washington County > Northern,"(39.658264, -77.685878)",2025,8,8,8,8,2025,2025,32,32,2025,8,8,2025,32,healthcare nursing jobs,8,8,8,8,2025,2025,32,32,Healthcare & Nursing Jobs,87500.0,us
5292480448,Retail Guitar Repair Tech,Guitar Center,USA,US > Texas > Van Zandt County > Primrose,"(32.427127, -95.657554)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,62730.38999999999,us
5399948747,(RN) Registered Nurse Educator (IP) Infection Preventionist,Complete Care at Phillipsburg,USA,US > New Jersey > Warren County > Stewartsville,"(40.69818, -75.13548)",2025,9,9,15,15,2025,2025,38,38,2025,9,15,2025,38,healthcare nursing jobs,9,9,15,15,2025,2025,38,38,Healthcare & Nursing Jobs,90000.0,us
5404907016,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Portage County > Ravenna,"(41.159403, -81.23331)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,62381.44999999999,us
5415896112,Social Worker - Behavioral Health Hospital,Sanford Health,USA,US > Minnesota > Hubbard County > Akeley,"(46.8623, -94.6419)",2025,9,9,26,26,2025,2025,39,39,2025,9,26,2025,39,social work jobs,9,9,26,26,2025,2025,39,39,Social work Jobs,53597.79,us
5292480488,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Anderson County > Frankston,"(32.069727, -95.499716)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,59249.43,us
5304560561,"Nursing Assistant, Certified, Long Term Care (LTC) - Canistota - FT Night",Good Samaritan,USA,US > South Dakota > Yankton County > Yankton,"(42.886315, -97.404508)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,66630.92,us
5292481059,Guitar Technician,Guitar Center,USA,US > Texas > Cherokee County > Jacksonville,"(31.95006, -95.2575)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,56071.94999999999,us
5407800002,"Nursing Assistant, Certified, Long Term Care (LTC), Float",Good Samaritan,USA,US > South Dakota > Hanson County > Fulton,"(43.76191, -97.84305)",2025,9,9,19,19,2025,2025,38,38,2025,9,19,2025,38,healthcare nursing jobs,9,9,19,19,2025,2025,38,38,Healthcare & Nursing Jobs,52134.23,us
5354664144,Licensed Practical Nurse (LPN),Complete Care at Park Place Center,USA,US > New Jersey > Middlesex County > Monmouth Junction,"(40.392613, -74.544614)",2025,8,8,15,15,2025,2025,33,33,2025,8,15,2025,33,healthcare nursing jobs,8,8,15,15,2025,2025,33,33,Healthcare & Nursing Jobs,63980.5,us
5233451923,Vehicle Inspector Contractor,OPENLANE,USA,US > Washington > Spokane County > Spokane,"(47.6581, -117.424)",2025,6,6,4,4,2025,2025,23,23,2025,6,4,2025,23,trade construction jobs,6,6,4,4,2025,2025,23,23,Trade & Construction Jobs,81282.03,us
5292480841,Guitar Technician (Luthier) Store 453,Guitar Center,USA,US > Texas > Henderson County > Athens,"(32.178407, -95.870147)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,55546.37,us
5406079625,Part Time Veterinarian,Lap of Love,USA,US > Virginia > Richmond County > Richmond > Capitol,"(37.5423, -77.4347)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,part time jobs,9,9,18,18,2025,2025,38,38,Part time Jobs,95235.72000000002,us
5404907003,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Erie County > Berlin Heights,"(41.324571, -82.478276)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,50082.09,us
5269751898,RN or LPN - FT Night,Good Samaritan,USA,US > South Dakota > Lake County > Madison,"(44.007402, -97.113676)",2025,6,6,26,26,2025,2025,26,26,2025,6,26,2025,26,healthcare nursing jobs,6,6,26,26,2025,2025,26,26,Healthcare & Nursing Jobs,68247.08,us
5269740490,Medical Assistant - OBGYN Clinic,Sanford Health,USA,US > North Dakota > Burleigh County > Apple Valley,"(46.807867, -100.56724)",2025,6,6,26,26,2025,2025,26,26,2025,6,26,2025,26,healthcare nursing jobs,6,6,26,26,2025,2025,26,26,Healthcare & Nursing Jobs,45041.85,us
5292481085,Guitar Technician,Guitar Center,USA,US > Texas > Anderson County > Elmwood,"(31.761502, -95.631785)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,46824.99,us
5383363299,Psychologist (PRN),Bellefaire JCB,USA,US > Ohio > Summit County > Bath,"(41.189426, -81.628623)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,healthcare nursing jobs,9,9,4,4,2025,2025,36,36,Healthcare & Nursing Jobs,68458.8,us
5329624040,"Radiation Therapist - Bemidji, MN - FT",Sanford Health,USA,US > Minnesota > Polk County > Fosston,"(47.575684, -95.732776)",2025,7,7,31,31,2025,2025,31,31,2025,7,31,2025,31,healthcare nursing jobs,7,7,31,31,2025,2025,31,31,Healthcare & Nursing Jobs,112658.7,us
5392461772,Behavioral Health Therapist | Wheaton Medical Center,Sanford Health,USA,US > Minnesota > Traverse County > Wheaton,"(45.804971, -96.497212)",2025,9,9,10,10,2025,2025,37,37,2025,9,10,2025,37,healthcare nursing jobs,9,9,10,10,2025,2025,37,37,Healthcare & Nursing Jobs,58732.26,us
5245450134,Behavioral Health Therapist - Children's Outpatient Therapy & CTSS,Sanford Health,USA,US > Minnesota > Polk County > Fosston,"(47.575684, -95.732776)",2025,6,6,11,11,2025,2025,24,24,2025,6,11,2025,24,healthcare nursing jobs,6,6,11,11,2025,2025,24,24,Healthcare & Nursing Jobs,135099.2,us
5396222025,Designated Healthcare Interpreter,Dell Medical School,USA,US > Texas > Williamson County > Brushy Creek,"(30.52181, -97.719349)",2025,9,9,12,12,2025,2025,37,37,2025,9,12,2025,37,healthcare nursing jobs,9,9,12,12,2025,2025,37,37,Healthcare & Nursing Jobs,61602.73,us
5338681954,(CNA) Certified Nursing Assistant,Complete Care at Laurelton,USA,US > New Jersey > Ocean County > Point Pleasant Boro,"(40.09032, -74.11152)",2025,8,8,5,5,2025,2025,32,32,2025,8,5,2025,32,healthcare nursing jobs,8,8,5,5,2025,2025,32,32,Healthcare & Nursing Jobs,51740.0,us
5346613006,Travel Imaging Tech (Medical Imaging Technician) CT (Computed Tomography),Epic Travel Staffing,USA,US > Minnesota > Olmsted County > Rochester,"(44.03682, -92.4912)",2025,8,8,10,10,2025,2025,32,32,2025,8,10,2025,32,healthcare nursing jobs,8,8,10,10,2025,2025,32,32,Healthcare & Nursing Jobs,169082.05,us
5225639654,Vehicle Inspector,OPENLANE,USA,US > Pennsylvania > Lancaster County > Bausman,"(40.037778, -76.305833)",2025,5,5,31,31,2025,2025,22,22,2025,5,31,2025,22,trade construction jobs,5,5,31,31,2025,2025,22,22,Trade & Construction Jobs,90711.34000000001,us
5225639556,Vehicle Inspector Contractor,OPENLANE,USA,US > Maine > Cumberland County > Westbrook,"(43.65095, -70.33014)",2025,5,5,31,31,2025,2025,22,22,2025,5,31,2025,22,trade construction jobs,5,5,31,31,2025,2025,22,22,Trade & Construction Jobs,75216.33,us
5410246493,Occupational Therapy Assistant (COTA) - 24hrs/week,Essentia Health,USA,US > Wisconsin > Douglas County > Superior,"(46.695114, -92.091895)",2025,9,9,21,21,2025,2025,38,38,2025,9,21,2025,38,healthcare nursing jobs,9,9,21,21,2025,2025,38,38,Healthcare & Nursing Jobs,110907.97000000002,us
5292480853,Guitar Repair Tech - Guitar Center,Guitar Center,USA,US > Texas > Henderson County > Opelika,"(32.309808, -95.710243)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,72958.44,us
5406079590,Veterinarian - Doctor of Veterinary Medicine,Lap of Love,USA,US > Washington > King County > Mcmicken Heights,"(47.450686, -122.281429)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,healthcare nursing jobs,9,9,18,18,2025,2025,38,38,Healthcare & Nursing Jobs,114627.24,us
5292480991,Luthier - Base Pay  Commissions,Guitar Center,USA,US > Texas > Gregg County > Kilgore,"(32.40024, -94.89018)",2025,7,7,8,8,2025,2025,28,28,2025,7,8,2025,28,customer services jobs,7,7,8,8,2025,2025,28,28,Customer Services Jobs,55331.24,us
5304560816,"Nursing Assistant, Certified, Long Term Care (LTC)",Good Samaritan,USA,US > South Dakota > Kingsbury County > Badger,"(44.486197, -97.20714)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,46764.79,us
5404907076,Licensed Group Therapist (Residential),Applewood Centers,USA,US > Ohio > Ashtabula County > Windsor,"(41.54347, -80.974408)",2025,9,9,18,18,2025,2025,38,38,2025,9,18,2025,38,social work jobs,9,9,18,18,2025,2025,38,38,Social work Jobs,50699.27,us
5390473368,Cath Lab & Special Procedures Tech,The Staff Pad,USA,US > Montana > Lewis and Clark County > Helena,"(46.528988, -112.12251)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,healthcare nursing jobs,9,9,9,9,2025,2025,37,37,Healthcare & Nursing Jobs,159148.42,us
5293100247,RN Registered Nurse- NEW Wages!,Complete Care at Heritage LLC,USA,US > Maryland > Baltimore County > Baltimore > Highlandtown,"(39.28068, -76.53798)",2025,7,7,9,9,2025,2025,28,28,2025,7,9,2025,28,healthcare nursing jobs,7,7,9,9,2025,2025,28,28,Healthcare & Nursing Jobs,91520.0,us
5304560783,"Nursing Assistant, Certified, Long Term Care (LTC)",Good Samaritan,USA,US > South Dakota > Minnehaha County > Dell Rapids,"(43.824954, -96.716942)",2025,7,7,15,15,2025,2025,29,29,2025,7,15,2025,29,healthcare nursing jobs,7,7,15,15,2025,2025,29,29,Healthcare & Nursing Jobs,46532.920000000006,us
5391556143,Sales Executive,The N2 Company,USA,US > Texas > Dallas > Coppell,"(32.961876, -96.996093)",2025,9,9,9,9,2025,2025,37,37,2025,9,9,2025,37,sales jobs,9,9,9,9,2025,2025,37,37,Sales Jobs,45409.32,us
5383363235,Licensed Mental Health Clinical Supervisor: Mobile Response and Stabilization Services (MRSS),Applewood Centers,USA,US > Ohio > Medina County > Valley City,"(41.236087, -81.916395)",2025,9,9,4,4,2025,2025,36,36,2025,9,4,2025,36,healthcare nursing jobs,9,9,4,4,2025,2025,36,36,Healthcare & Nursing Jobs,52966.99,us
5269755070,LPN Long Term Care (LTC),Good Samaritan,USA,US > South Dakota > Hamlin County > Bryant,"(44.592064, -97.445442)",2025,6,6,26,26,2025,2025,26,26,2025,6,26,2025,26,healthcare nursing jobs,6,6,26,26,2025,2025,26,26,Healthcare & Nursing Jobs,65174.75,us
5272466441,Medical Assistant - OBGYN Clinic,Sanford Health,USA,US > North Dakota > Burleigh County > Bismarck,"(46.776231, -100.767293)",2025,6,6,27,27,2025,2025,26,26,2025,6,27,2025,26,healthcare nursing jobs,6,6,27,27,2025,2025,26,26,Healthcare & Nursing Jobs,49621.079999999994,us
5269755061,LPN Long Term Care (LTC),Good Samaritan,USA,US > South Dakota > Kingsbury County > Oldham,"(44.22477, -97.31101)",2025,6,6,26,26,2025,2025,26,26,2025,6,26,2025,26,healthcare nursing jobs,6,6,26,26,2025,2025,26,26,Healthcare & Nursing Jobs,62467.88999999999,us
